bag,bagName,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166
-1,60,0.236008,0.18279,0.842006,-1.269975,-0.163793,1.040587,-1.401751,0.715661,-1.30762,1.049816,0.594731,-0.396799,-0.141411,0.717062,0.454248,3.430124,-1.526789,0.098812,-0.077257,0.323153,-0.793722,-1.387227,-1.363006,1.449321,1.09074,-1.301307,-1.596284,-0.946305,0.574902,1.283852,-0.363541,-0.981748,-0.176289,1.276061,-1.349266,1.590973,1.092781,-1.497554,0.665739,-1.473066,0.538939,-0.435904,0.233012,0.277063,0.411775,1.382924,-0.931168,-0.366661,0.519769,0.780831,-0.853172,-1.391437,-1.406946,-0.474269,0.500434,0.009654,-1.524781,-0.587859,0.676025,1.17227,-0.905191,-0.437088,0.577207,1.525725,-0.753004,0.863346,1.429753,0.030908,0.639656,-0.103003,0.68852,0.735363,-0.078727,0.582034,0.71955,2.075364,-1.389846,1.040853,-0.386363,-0.25261,-1.013745,-1.383503,-0.934632,0.269114,1.376902,-1.411099,-0.278464,-0.435059,-0.740769,1.275781,-0.540305,-0.553097,-1.07821,0.635529,-1.209267,1.609546,1.261965,-1.424803,1.022853,-1.498656,0.405454,-0.036801,0.248534,-0.007874,0.399035,2.104266,0.342096,-0.678254,0.881129,0.051069,0.014037,-1.176434,-1.339275,-1.427722,1.111526,0.342832,1.137191,-1.435221,-1.514858,-1.573717,1.459524,0.691118,1.139874,0.695623,-0.871672,0.879945,0.841032,0.909787,0.842704,-0.979,-1.892751,-0.295799,-0.323107,-0.050935,0.681916,0.284372,-1.589407,-0.116367,-1.318718,-0.11646,-0.671197,-1.456962,-1.453711,-1.433658,-0.114399,-0.295417,-0.433602,0.011748,-0.08031,-1.530861,-1.081742,-1.09436,-1.219254,0.351567,-1.060162,-0.085532,5.755611,1.83557,2.251846,0.140743,1.209075,0.816897,-0.61834,-0.241699,0.090358,-1.304954
-1,61,-0.040419,-0.134262,-0.704851,1.510894,-0.163793,-1.360922,0.644028,-1.052465,0.561125,-1.489247,-1.479039,0.519374,-1.318343,-0.54451,-0.922462,-0.593483,0.840958,0.190557,0.057493,-1.700236,0.182668,0.49777,0.753697,-0.851575,-0.860549,0.264359,0.872282,-0.272812,0.023911,-0.944479,0.064949,1.371316,0.431665,-1.295974,0.346553,0.04985,-0.575811,0.416231,-0.916569,0.925904,-0.344364,1.206021,-1.385488,-1.140416,0.399199,-1.978646,0.067011,-0.015351,-0.933843,-1.524812,0.126089,0.543865,0.557843,-1.681757,-0.911769,0.490019,0.845164,-0.37391,-0.211438,-1.289962,1.953927,1.350796,-1.001406,-0.963115,-0.164831,0.363735,-0.145623,-0.210274,-1.032389,0.315088,-0.597878,-0.643624,-1.190821,0.447687,-1.032003,-0.515724,0.728531,-0.741369,0.443122,-0.903741,0.56566,0.560891,0.186143,0.966525,-1.106347,0.446474,0.074798,-1.234796,0.51257,-1.008754,-0.249477,1.191154,1.42998,-2.365027,0.048195,-0.787927,-1.455235,0.571396,-0.951811,0.872112,-0.108998,1.169102,-0.953282,-1.113649,-0.730088,-0.601395,-0.19824,0.357795,-1.209466,0.225471,-0.807456,0.656883,0.855077,0.807038,-1.381465,-2.414713,-0.86376,0.400435,0.72518,0.72984,-0.866156,-0.402191,-0.787519,0.612696,1.23096,-0.481946,-1.676855,-1.154124,-2.0722,0.414738,0.398826,-0.800502,-0.231814,0.134345,-0.206856,-0.884188,0.588001,-0.596446,0.470089,-0.02468,-0.065579,0.778804,0.790438,0.563358,-0.154676,3.722254,-0.361962,0.160473,0.054531,0.920723,0.115423,0.021494,0.943764,0.463373,1.385699,1.176805,-0.226446,-1.290601,-0.84353,0.430429,-0.073624,0.634227,0.013405,0.382549,0.435131,0.872606
-1,61,0.125438,2.187015,1.203422,-0.899192,-0.163793,0.595058,-1.392367,-1.303169,-1.504877,1.008418,-0.196869,-1.361191,0.024567,-1.013094,0.519806,-0.515203,-1.518147,-1.674922,-1.780006,-0.038166,-2.05275,-1.364378,-1.940289,1.048795,1.048089,-1.826923,-0.524406,-0.695703,-1.198601,1.182179,-0.342116,-0.310965,-0.848239,1.348006,-1.248773,1.98237,-0.418561,-1.166322,0.665739,-1.485432,1.846227,-0.38419,0.186325,-1.117917,-1.072158,-1.675093,-0.946066,-2.207525,-1.539515,0.795901,-1.677813,-1.402433,-1.513151,-1.850805,1.126815,-3.000631,-1.443987,2.571044,-0.391939,1.085112,-0.895124,0.61036,-0.176222,1.315189,-1.169626,1.317538,-0.145623,0.065362,0.413982,0.234686,1.640454,1.14906,0.083714,-1.017918,0.789612,-0.014223,-1.442585,-1.315901,-1.583192,-1.096669,-1.826338,-1.372935,-2.219115,0.792172,1.295816,-1.449009,2.030351,-1.569231,-1.008149,1.166248,1.0069,-0.316224,-1.125759,0.303609,-2.558739,1.871454,0.03616,-1.405136,0.590895,-1.469745,1.981647,-0.840737,0.542595,-0.380345,-0.767312,-2.010333,-0.853193,-2.219045,0.790234,-1.129496,-0.958063,-1.986243,-1.594433,-1.510876,1.20348,0.74337,1.245127,-1.61408,-1.46414,0.000733,1.039338,0.713896,0.903674,0.626517,0.41042,1.169709,0.534285,1.272584,0.284827,-1.226776,-1.210959,-0.043448,-2.012035,-1.189085,-0.96866,0.300379,-1.42661,-0.42777,-1.976537,-2.992219,-2.580211,-1.366497,-1.443463,-1.412185,-0.033846,-0.311488,-0.505242,1.261034,1.780495,-1.263627,-1.366781,-1.253768,-1.204233,1.287943,-0.754429,0.95404,-0.226446,0.562772,1.447212,0.003523,0.8884,0.228295,-0.028712,-0.304124,-0.426801,-1.600217
-1,61,1.010004,1.496293,1.738316,-1.164037,-0.163793,0.921055,-1.373598,-1.237195,-1.536022,0.691035,-1.200306,-1.927771,-0.126322,-0.92899,-0.620897,-0.687419,-1.544071,-2.852314,-1.253257,0.713378,-2.553792,-1.375802,-1.865456,1.500452,0.994775,-1.726273,0.699049,-0.648715,-0.595954,1.156761,2.678734,1.584263,-1.696176,0.772446,-0.984979,0.123236,-0.48845,-1.448482,0.471421,0.159223,1.693121,0.223452,0.264137,-0.91542,-1.248218,-1.866219,-0.975863,-2.544783,-0.987681,0.660275,-2.592649,-1.413429,-1.50253,-1.512708,0.614322,-2.488242,-1.183652,1.841098,0.405274,0.790951,-0.925326,1.287588,-1.611324,1.292631,-1.034837,0.136639,-0.145623,0.978407,-0.591298,1.617602,1.75623,0.903906,-0.89093,-1.420959,-0.135208,-0.432141,-1.486535,-1.011047,-1.630591,-0.385248,-2.032348,-1.362368,-2.395417,0.556283,1.194459,-1.420577,2.005118,-1.481987,-1.359084,1.283604,2.042248,1.944843,-1.220856,-0.254016,-0.626541,-0.798001,0.291536,-1.434636,0.991999,-1.219176,1.587599,1.12679,-0.991638,-1.102009,-0.953431,-2.010333,-0.918688,-2.378437,0.673368,-1.142912,-0.5747,-2.154953,-1.635258,-1.510876,1.336304,0.157969,1.187008,-1.576426,-1.328892,0.645306,1.176143,0.873337,1.224907,-0.672685,1.928418,1.778213,0.662096,1.079092,0.619553,-1.071916,0.398826,0.679194,-2.955401,-2.327235,-1.184504,0.332395,-1.42661,0.324787,-1.814968,-2.150906,-2.172077,-0.862481,-1.340991,-1.422921,-0.154676,-0.295417,-0.075402,1.974912,2.036693,0.525681,-1.195757,-1.195802,-1.219254,0.896622,1.14366,0.901001,-0.369253,-1.268271,1.26658,0.15599,-0.95548,-0.076155,0.539858,1.506195,0.521324,1.407769
-1,61,0.567721,-0.81366,-0.979526,1.696286,-0.163793,-0.154734,0.60649,-0.142012,0.436542,-2.206808,-0.98847,0.097452,-1.952077,-1.037124,-1.106023,-0.609139,0.763185,-0.31404,0.596492,-1.122125,0.131279,0.486345,0.785768,-0.843053,-0.860549,0.476842,0.612433,0.839233,0.058347,-0.944479,-0.342116,-0.811391,0.271677,-1.31396,0.3968,0.490171,-0.575811,0.771998,-0.541812,0.319979,-0.897901,0.41738,-2.365925,-0.87042,-0.242162,-1.731306,-0.216055,0.420273,0.156366,-1.91662,-0.247576,0.576853,0.621566,-1.899104,-0.62705,0.009654,0.710508,-0.298398,0.014189,-1.507859,1.60157,-1.00596,0.720717,-0.970635,-0.152578,0.045801,-0.145623,-0.382546,1.080748,-0.617576,-0.919477,-0.919422,-1.265794,-0.688157,-1.606512,-0.515724,0.596682,-1.128299,0.454972,-1.072553,0.474101,0.465785,0.148364,1.44856,-1.217839,0.617067,-0.366779,-0.202408,1.047329,-0.953988,-0.621737,-0.337758,1.109027,-2.192429,-0.626541,1.035361,-1.169214,0.777899,-0.920957,0.602269,-0.918986,0.280542,-1.196202,-0.892494,-0.903799,-1.898117,-0.787698,0.18512,-1.300361,0.118147,-0.533625,0.645635,0.824458,0.817432,-1.217991,-1.798502,-0.838852,0.842875,0.775897,0.708706,-0.866156,-0.83496,-0.759175,0.654159,-0.789618,0.821992,-2.021947,-1.170248,-2.379032,0.115342,-1.040512,-0.926678,-0.00358,-0.567073,-1.032144,-0.163843,0.92377,-0.038516,0.562415,-0.147053,0.184567,0.365252,0.513762,0.617041,-0.154676,-0.295417,-0.290322,-0.672385,-0.552253,0.490825,0.001407,-0.021981,0.778534,-1.115888,-0.117487,-1.199358,-0.258181,-1.290601,-0.851741,0.643882,1.323601,0.97927,-0.681514,-0.616248,0.055881,-0.935876
-1,62,2.170999,2.028489,1.46364,-1.720211,-0.163793,-1.849917,-1.345445,-2.965736,-1.546404,-2.855373,-2.582819,-3.048877,-3.476054,-2.755265,-2.338506,-0.671763,-0.8614,-3.647436,-2.956006,-2.726384,-2.887821,-1.352954,-2.068574,-0.826009,-0.753922,-1.737456,-0.03719,-0.586065,-2.438331,-0.902116,5.721009,1.062543,0.927628,-1.34094,-0.419706,1.908983,-0.575811,0.894677,2.497885,-0.100459,1.822672,1.671449,-3.4553,-2.681643,-2.505789,-2.113558,-0.633204,-2.811779,-3.127722,-2.97149,-3.18536,-1.413429,-1.481289,-1.923254,-1.595092,-3.304862,-1.354217,2.420021,-2.693326,-1.834704,0.272685,0.691627,2.155819,-0.92552,-1.426951,1.680892,-0.145623,1.719178,1.388487,1.119109,1.69191,1.746621,-2.902697,-2.94763,-2.727506,-0.515724,-1.442585,-2.781544,-2.945918,-2.3507,-2.101018,-1.341233,-2.987287,-1.494927,-1.319196,-1.392144,2.030351,-1.511068,-1.927264,-0.977459,1.437326,1.471096,-0.697821,-2.68367,1.152309,1.669986,-1.46545,-0.923295,1.624509,-1.219176,1.905027,1.994194,-2.602582,-2.533696,-2.454792,-2.371919,-0.935062,-2.418285,-2.287226,-2.350308,-2.327217,-2.391148,-1.635258,-1.490087,-1.667546,-3.231193,-0.797339,-1.548185,-1.37961,0.243768,-0.787982,-1.461335,-1.203232,2.146859,1.620716,3.140103,-2.545974,-1.146062,-2.936908,-0.648633,1.724531,2.273595,-3.640101,-3.372744,-3.152499,2.045215,0.659225,1.583373,-1.941915,-3.38993,-3.080504,0.533257,-1.074562,-0.950509,-0.074122,-0.295417,-0.075402,1.469249,1.8614,-0.380592,-0.4119,-1.239277,-1.219254,1.357822,1.742387,1.091942,-0.337518,-1.290601,-0.827109,1.863611,0.395935,1.669356,4.393498,-6.10963,-3.960723,0.429712
-1,62,2.39214,1.598203,1.63712,-1.680484,0.567788,-1.83905,-1.251602,-3.03171,-1.463349,-2.786376,-2.493625,-3.000657,-3.340254,-2.575041,-2.272949,-0.530859,-1.371243,-3.586273,-2.992756,-2.769742,-2.810737,-1.352954,-2.089955,-0.868619,-0.764584,-1.860473,0.91559,-0.852329,-2.455549,-0.876697,5.613886,0.423702,0.959626,-1.304967,-0.432268,1.811134,-0.575811,0.403963,1.637332,1.160855,1.29269,1.063807,-3.346363,-2.490396,-2.430334,-2.023616,2.495416,-2.671255,-3.248856,-2.941351,-3.120935,-1.369445,-1.513151,-2.019853,-1.595092,-3.384923,-0.079473,-0.021522,-2.693326,-1.78023,0.10154,0.989608,2.335207,-0.902962,-1.475966,1.499215,-0.145623,1.908678,1.265391,2.035693,1.524678,2.742557,-2.777742,-2.83771,-2.657444,-0.014223,-1.407426,-2.711193,-2.934068,-2.483338,-2.020903,-1.320098,-2.974694,-1.505183,-1.298925,-1.449009,1.311212,-1.612853,-1.910553,-0.953988,1.611823,1.126553,-0.697821,-2.590733,1.090969,1.669986,-1.455235,-1.306801,1.578227,0.043307,1.095038,0.978696,-2.487514,-2.37074,-2.343121,-2.28464,-0.836819,-2.351872,-2.261255,-2.336892,-2.381984,-2.368653,-1.604639,-1.500481,-1.687981,-3.308219,-0.813944,-1.595253,-1.06685,0.497371,-0.77821,-1.461335,-1.184336,2.16068,1.620716,3.227032,-2.50763,-1.113813,-2.867173,-0.627985,1.667715,2.285066,-3.503161,-3.253636,-3.063622,1.404908,-1.141716,1.972626,-1.999619,-3.497006,-3.09367,1.050197,-0.490469,-1.079349,-0.114399,-0.295417,-0.576881,1.915423,1.618686,1.095007,-0.4119,-1.253768,-1.219254,2.294198,0.353851,1.144982,-0.226446,-1.212447,-0.794267,1.756885,1.667181,2.014399,4.561963,-5.110833,-3.581473,2.145925
-1,63,-1.367269,-0.858953,-0.979526,1.802224,-0.163793,1.073186,0.728486,-0.287157,0.633799,-1.24086,0.483238,-0.360634,-0.262122,0.224448,0.021568,0.001447,0.616282,-0.466948,-0.726507,0.236437,0.131279,0.532042,-0.283274,-0.808966,-0.743259,0.499209,0.417546,-0.272812,1.108674,-0.859752,-0.363541,-1.354405,1.567581,-0.828331,0.974634,-0.904179,2.062486,-0.111287,-0.916569,0.394174,-0.94501,-1.405544,-0.809675,0.46831,-0.355343,0.539721,-0.17136,0.392168,-0.530062,-0.695986,0.113204,0.433904,0.334813,0.153625,-0.194278,0.12174,0.692554,-0.524933,1.247612,-1.08296,1.430426,-1.00596,1.043615,-0.707464,1.709968,-0.998841,-0.104166,-1.123318,-1.022131,-0.697978,-0.932341,-0.98071,0.208669,-0.333969,-0.359407,-0.18139,0.719742,0.536672,-0.54041,0.555276,0.119307,0.719402,0.060213,1.458816,-1.004989,0.692887,-0.732657,-0.580466,1.431686,-0.601919,-0.610103,-0.359292,1.132801,-0.254016,1.489677,-0.979322,1.731857,0.364893,-0.920957,0.689004,-0.995607,-0.121426,0.04397,0.352958,0.212916,0.458426,0.669572,0.849254,-0.09275,-0.364812,0.246793,-0.096689,-0.094108,-0.014106,-0.819521,-0.227163,-0.805641,0.598121,0.691368,0.349436,-0.758667,-0.789405,-0.570215,1.580186,-0.963983,-0.829662,-1.17839,-0.920322,-0.858819,1.478109,1.74347,1.241249,-0.170951,-0.24945,0.072473,-1.412441,0.089436,-1.076526,-0.130027,-0.208239,-0.263063,0.236017,0.667471,0.434518,-0.154676,-0.343629,-0.290322,-0.76162,-0.767999,0.421111,0.771013,1.456164,1.063932,-1.185767,-0.881818,-1.231182,-0.258181,-0.35275,-0.449424,-1.490646,-1.184533,-0.218231,1.866521,-0.11685,-2.236859,0.632705
-1,63,-1.256698,-0.870277,-1.138549,1.762497,-0.163793,1.127519,0.512647,0.372592,0.602653,-0.385306,0.460939,-0.649952,0.371611,-0.039882,0.349356,-0.483891,0.642206,0.037649,-0.420257,-0.457297,-0.38261,0.49777,-0.176369,-0.612963,-0.743259,0.845892,-0.004708,0.510318,1.211985,-0.834334,-0.363541,-1.279874,1.615577,-0.702428,0.962073,-0.928642,2.01007,0.330356,-0.916569,-0.384873,-1.003897,-1.392616,0.09295,0.355811,-0.418221,0.258653,-0.365037,0.11112,-0.193578,-0.424734,-0.376427,0.576853,0.366674,0.467572,-0.376498,0.009654,0.405288,-0.487177,1.352904,-0.799695,1.510965,-1.00596,1.25888,-0.5646,1.734475,-1.04426,-0.104166,-1.209454,-1.022131,-1.389436,-1.035253,-0.965388,0.496064,-0.66373,0.313189,-0.097807,0.728531,-0.002685,-0.52856,0.374406,-0.201153,0.455218,0.035028,1.44856,-0.822547,0.692887,-0.947137,0.655491,1.331419,-0.601919,-0.610103,-0.29469,1.132801,-0.001757,1.397667,-0.999469,1.731857,0.738565,-0.920957,0.236052,-1.028444,-0.10027,0.504239,0.527554,0.262548,-0.663737,-0.607586,0.198403,0.0371,-0.364812,0.068803,-0.242905,-0.114521,-0.014106,-1.07495,-1.043643,-0.797339,0.899357,0.615291,0.201501,-0.768438,-0.766628,-0.522975,1.511079,-0.953726,-0.887615,-0.654363,-0.791327,-0.273049,1.457461,1.686654,1.459189,-0.094874,-0.606776,-0.308429,-0.916204,0.608351,-0.791073,0.170031,-0.009384,0.184567,-0.216306,0.267828,0.541885,-0.154676,-0.343629,-0.361962,-1.297028,-1.132069,-0.217927,0.771013,1.51413,1.03389,-1.171791,-0.779907,-1.220574,-0.258181,-0.643037,-0.728582,-1.490646,-1.356323,-0.218231,1.845463,-0.11685,-2.236859,0.577343
-1,64,-1.311984,-0.858953,-0.96507,1.788981,-0.163793,1.084053,0.719102,-0.313547,0.623417,-1.199462,0.483238,1.206503,-0.231944,0.260493,-0.004655,0.048415,0.624923,0.05294,0.767992,0.250889,1.788572,0.520618,1.095791,-0.808966,-0.743259,0.488025,0.4392,-0.288475,1.108674,-0.859752,-0.363541,-1.343758,1.58358,-0.810345,0.974634,-0.904179,2.05375,-0.074483,-0.916569,0.431271,-0.94501,-1.405544,-0.794113,0.45706,0.185412,0.550964,-0.141564,0.954264,0.07561,-0.650777,1.749601,0.411912,0.525982,0.14155,-0.217056,0.009654,0.692554,-0.512348,1.262653,-1.072065,1.440493,-1.00596,1.079492,-0.692426,1.722222,-0.998841,-0.104166,-1.071636,-1.022131,-0.649737,-0.932341,-0.98071,0.221164,0.557607,-0.359407,-0.18139,0.702162,0.524946,1.059312,0.543218,1.034904,0.708834,1.785451,1.458816,-0.994854,0.683409,-0.707424,-0.638628,1.414975,-0.601919,-0.610103,-0.359292,1.132801,-0.214186,1.459007,-0.979322,1.731857,0.355059,-0.920957,0.698641,-0.995607,-0.10027,0.031184,0.341318,0.175692,0.445958,0.718694,0.822689,-0.09275,0.091316,0.233101,1.477939,0.630539,0.474422,-0.799086,-0.180947,-0.805641,0.579294,0.691368,0.360003,-0.758667,-0.789405,-0.560767,1.580186,-0.963983,-0.858639,-1.152828,-0.904197,-0.803031,1.478109,1.74347,1.275661,1.670133,1.272494,0.364498,-1.396434,0.109785,-1.063551,0.608578,1.107267,1.659116,0.287711,0.677718,0.445255,-0.154676,-0.343629,-0.290322,-0.717002,-0.727546,0.455968,0.771013,1.470655,1.063932,-1.185767,-0.869079,-1.231182,-0.258181,-0.30809,-0.424792,-1.490646,-1.207439,-0.218231,1.845463,-0.11685,-2.236859,0.632705
-1,64,-1.311984,-0.870277,-1.124092,1.775739,-0.163793,1.105786,0.493879,0.333007,0.581889,-0.274912,0.427491,0.121562,0.416878,0.224448,0.323133,-0.483891,0.633564,2.040745,-0.493757,-0.428391,1.069127,0.474921,-0.165679,-0.570354,-0.743259,0.801158,0.0386,0.651282,1.177548,-0.825861,-0.363541,-1.279874,1.599578,-0.675448,0.974634,-0.953104,2.018806,0.416231,-0.916569,-0.323044,-1.003897,-1.392616,0.170762,0.299562,-0.229586,0.213682,-0.365037,1.741198,-0.207037,-0.319247,0.783225,0.532869,0.313572,0.515871,-0.308166,-0.02237,0.414265,-0.462006,1.32282,-0.74522,1.480763,-1.00596,1.151247,-0.542043,1.734475,-1.04426,-0.104166,-1.071636,-1.022131,-1.309034,-1.022389,-0.98071,0.508559,0.252273,0.355227,-0.097807,0.693372,0.325619,-0.398213,0.362348,0.737335,0.434083,0.186143,1.458816,-0.79214,0.664454,-0.896671,0.670031,1.34813,-0.617567,-0.621737,-0.29469,1.120914,0.038073,1.428337,-1.009543,1.731857,0.748399,-0.920957,0.24569,-1.017498,-0.079114,0.517025,0.492635,0.200508,0.495832,-0.574838,1.486823,0.050085,-0.337981,0.014037,0.162,0.04878,0.02747,-1.034081,-0.966617,-0.797339,0.889943,0.615291,0.254335,-0.768438,-0.778017,-0.541871,1.566365,-0.953726,-0.800686,-0.539333,-0.759079,-0.189367,1.467785,1.705592,1.321543,1.928797,1.100449,0.961245,-0.80415,0.659225,-0.713222,0.123868,0.128286,0.092408,-0.112918,0.288322,0.574095,-0.154676,-0.343629,-0.361962,-1.267283,-1.091617,-0.171452,0.771013,1.51413,1.03389,-1.171791,-0.779907,-1.220574,-0.242313,-0.631872,-0.712161,-1.505892,-1.367776,-0.218231,1.845463,-0.11685,-2.236859,0.577343
-1,64,-1.256698,-0.870277,-1.138549,1.762497,-0.163793,1.127519,0.503263,0.346202,0.602653,-0.343909,0.44979,1.049789,0.3867,0.020193,0.349356,-0.499547,0.633564,-0.099968,1.025242,-0.442844,1.467392,0.486345,1.245456,-0.578876,-0.743259,0.823525,0.016946,0.604294,1.211985,-0.825861,-0.363541,-1.279874,1.615577,-0.693434,0.962073,-0.928642,2.001333,0.367159,-0.916569,-0.360142,-1.003897,-1.392616,0.124075,0.333312,0.172837,0.236168,-0.365037,0.265697,0.613985,-0.379525,1.517671,0.576853,0.515361,0.503796,-0.376498,0.457995,0.405288,-0.462006,1.352904,-0.777905,1.510965,-1.00596,1.25888,-0.557081,1.734475,-1.04426,-0.104166,-1.157773,-1.022131,-1.357275,-1.022389,-0.965388,0.508559,0.252273,0.327202,-0.097807,0.710952,-0.049586,1.094861,0.362348,0.68011,0.44465,1.785451,1.44856,-0.812411,0.673932,-0.921904,0.670031,1.331419,-0.601919,-0.610103,-0.29469,1.132801,0.01152,1.397667,-0.999469,1.731857,0.748399,-0.920957,0.236052,-1.028444,-0.10027,0.517025,0.515914,0.237732,-0.47671,-0.62396,0.18512,0.050085,0.118147,0.04142,1.410455,0.579507,0.422451,-1.054516,-0.997427,-0.797339,0.889943,0.606838,0.233202,-0.768438,-0.766628,-0.522975,1.511079,-0.953726,-0.887615,-0.603238,-0.775203,-0.231208,1.447137,1.686654,1.470659,0.878923,0.743123,-0.244946,-0.868181,0.6287,-0.765123,0.908635,1.810911,1.882931,-0.177535,0.278075,0.552622,-0.154676,-0.343629,-0.290322,-1.282156,-1.105101,-0.19469,0.771013,1.51413,1.03389,-1.171791,-0.779907,-1.220574,-0.258181,-0.643037,-0.728582,-1.490646,-1.356323,-0.218231,1.845463,-0.11685,-2.236859,0.577343
-1,64,-1.311984,-0.858953,-0.936156,1.788981,-0.163793,1.084053,0.709718,0.874,0.592271,-1.158065,0.494387,-0.432963,-0.216855,0.164373,-0.017767,0.095384,0.642206,-0.497529,0.253493,0.279795,0.118432,0.509194,0.229866,-0.808966,-0.753922,0.868258,0.471682,-0.288475,1.108674,-0.859752,-0.363541,-1.354405,1.58358,-0.783366,0.974634,-0.879717,2.05375,-0.025412,-0.916569,0.480734,-0.933233,-1.405544,-0.762988,0.44581,-0.342767,0.573449,-0.111768,0.350011,0.963929,-0.590499,0.035894,0.38992,0.377295,0.1174,-0.217056,2.267369,0.701531,-0.512348,1.262653,-1.072065,1.440493,-1.00596,1.079492,-0.669868,1.709968,-0.998841,-0.104166,-0.9855,-1.022131,-0.553254,-0.919477,-0.98071,0.23366,-0.395036,-0.345394,-0.264974,0.702162,0.513221,-0.338964,0.519102,0.062082,0.698267,0.17355,1.458816,-0.984718,0.645499,-0.656958,-0.260571,1.414975,-0.601919,-0.610103,-0.359292,1.132801,-0.187632,1.459007,-0.979322,1.742072,0.355059,-0.920957,0.708279,-0.984661,-0.121426,0.031184,0.329678,0.163284,0.445958,0.751441,0.809406,-0.079765,-0.351396,0.192027,-0.085442,-0.022664,0.048259,-0.768435,-0.134731,-0.805641,0.541639,0.674462,0.37057,-0.758667,-0.789405,-0.560767,1.566365,-0.963983,-0.887615,-1.127266,-0.896135,-0.775137,1.478109,1.724531,1.310072,0.042067,-0.222981,-0.003708,-1.364418,0.11996,-1.0376,0.747066,1.887394,0.803351,0.339405,0.698213,0.455992,-0.154676,-0.343629,-0.290322,-0.64264,-0.687094,0.490825,0.771013,1.456164,1.063932,-1.185767,-0.894557,-1.231182,-0.258181,-0.274596,-0.39195,-1.490646,-1.195986,-0.218231,1.845463,-0.11685,-2.21962,0.632705
-1,65,-1.201413,0.069557,0.82755,0.305851,-0.163793,0.551592,-0.322556,-0.207987,-0.362866,-0.937277,0.28255,-0.396799,-0.760055,0.344597,-0.004655,-0.076833,-0.783627,-0.283458,-0.457007,0.395417,-0.202749,-0.507562,-0.240512,-0.715226,0.589589,-0.518474,-0.870872,-0.883654,0.075566,0.267123,-0.363541,-0.960453,1.119614,-0.486593,1.125374,-0.953104,2.237208,-1.068179,0.790658,-0.78058,0.491829,-0.552261,-1.0898,0.42331,-0.166707,0.326109,-0.960965,-0.83039,-0.516603,-0.575429,-0.105841,-0.522751,-0.578548,-0.112022,-0.239833,0.105727,-0.393671,-0.751468,0.495524,0.039208,0.5143,-0.455147,0.469574,-0.053298,1.587432,-0.590068,-0.104166,-0.10691,0.054953,-0.279887,0.649928,0.796652,-0.116213,-0.187409,-0.513543,-0.432141,-0.317472,0.618748,-0.445612,0.675855,-0.544502,-0.400738,0.198736,-0.807772,0.261974,-0.425448,-0.54341,-0.769494,0.044657,0.078747,-0.586837,-0.359292,0.241264,-0.678874,2.59379,-1.049836,1.578631,-0.697124,1.069134,-0.400008,0.339779,-0.10027,-0.237306,0.190002,0.212916,0.657922,-0.689455,-0.625123,0.06307,-0.136748,0.493241,-0.040453,-0.573804,-0.575395,-0.022581,-0.211758,0.282013,-0.700959,-0.390612,-1.225013,0.472576,-0.106087,0.025009,1.73222,-0.902442,-0.626827,-0.577676,0.039074,-0.872766,1.674264,1.686654,0.965957,-0.886083,-0.355324,0.351801,0.252356,-0.989094,-0.038516,-0.533951,-0.238832,0.184567,-0.849557,-0.418738,-0.649883,-0.154676,-0.343629,-0.003763,-0.166722,-0.269087,-0.81049,1.0418,1.238789,0.222758,0.393494,-0.767168,-0.074924,-0.385121,-0.598378,-0.589003,0.003523,-0.577542,-0.177638,1.803347,-0.241699,-2.150666,0.688067
